,TBH01JUN05_R1,TBH01JUN05_R2,TBH22JUN05_R1,TBH22JUN05_R2,TBH29JUN05_R1,TBH29JUN05_R2,TBH13JUL05_R1,TBH13JUL05_R2,TBH27JUL05_R1,TBH27JUL05_R2,TBH11AUG05_R1,TBH11AUG05_R2,TBH23OCT08,TBH20SEP08,TBH22MAY08,TBH9AUG07,TBH29MAY08,TBH3JUN09,TBH13JUL09,TBH21JUL09,TBH27JUL09,TBH18AUG09,TBH3AUG09,TBH11AUG09,TBH23JUN09,TBH29JUN09,TBH7JUL09,TBH13JUN07,TBH31JUL07,TBH20AUG07,TBH10SEP07,TBH7JUN07,TBH12JUL07,TBH25JUL07,TBH27JUN07,TBH2JUL07,TBH4OCT08,TBH13JUN08,TBH29MAY09,TBH17SEP07,TBH8JUL08,TBH1JUL08,TBH27AUG07,TBH5AUG08,TBH12AUG08,TBH1OCT07,TBH29JUL08,TBH28MAY07,TBH5NOV07,TBH16OCT07,TBH15JUL08,TBH25AUG08,TBH22JUL08,TBH19AUG08,TBH14NOV07,TBH9SEP08,TBH15JUN09
TH00111|TBL_comb47_HYPODRAFT_10000043,17.4384336751233,17.7576318606139,29.657058260296,31.1560174102406,93.5384039572721,90.6094365813937,113.488425841215,114.574956691179,169.941625736086,172.744172681769,104.661716883876,99.4317936036735,44.7088779820052,13.7944050481804,5.13575879202766,30.8734135333608,23.6156172345699,42.6152687203743,45.6660819986159,9.08085435446627,56.0952544941626,24.4644059630274,38.4779770092227,62.1893839722659,75.5828133931351,29.2158837628308,81.6909477041872,0.461408446916173,26.7296148090585,26.4227636811204,34.3174618341913,3.11608236876346,5.40329032558892,40.2123192699971,25.5673610484087,9.55947488850932,39.8356925808237,14.1940435795341,1.22866723497218,30.4987744328387,11.9809885619001,112.806605892003,9.99783775608887,99.462846854222,40.3336590872638,49.3965197603366,46.7581785555082,0.198649370244032,4.10239906327221,20.5034103446361,53.5893727507908,20.6241308054343,114.628064875304,29.9600298355531,0.43823675416924,33.6181643832117,35.7594500609758
TH00545|TBL_comb47_HYPODRAFT_10000018,0.573689359767902,0.311728234139546,0.213759721188088,0.255466824715664,0.256701711518279,0.432535257413751,0.273223681204401,0.200765133883442,0.341740013310018,0.498729785415666,0.288065459192874,0.230624881811285,0.0251788062169638,0.0123716814386021,1.19004843470059,1.23256770845202,0.805057019289567,0.799688422551893,0.105516324970309,0.0573509364285739,0.253131080474262,0.108465758011734,0.177530029125354,0.0394280616575515,0.256279120625458,0.0872366202637102,0.271623749355302,0.382873291176865,1.16757882171509,1.90026304075484,0.861411740285227,0.599545859608263,0.905676479024926,1.70981751909711,1.86594895906481,1.34146723459235,0.0906824605255839,0.32965907920385,0.0885074914668028,0.748661354066631,0.114782437504363,1.26449368404788,0.239395927562998,0.163613062897454,0.162763382972974,0.278351314887091,0.188665912110858,0.000258892509603752,0.658089687466777,0.529889903049166,1.22607541171864,0.081445377831627,0.562524350851453,0.258261458035853,1.68960789495097,0.165548455297246,0.272253574380981
TH00606|TBL_comb47_HYPODRAFT_10007948,0.243597861934743,0.26659161840848,0.0780897598583877,0.086170667470897,0.101561743397035,0.199719526494737,0.128162735180474,0.151244336227309,0.0572146753356681,0.211402407623996,0.143975297432271,0.107036039790654,1.13483888808963,0.30660372647203,1.94881833809629,0.674673171281341,1.0679374112696,0.267499887856199,0.171244504083146,0.0573915415301306,0.191322592059474,0.305223134317407,0.164595026369451,0.0680063372629784,0.206172466783742,0.131324022348381,0.176634238466483,1.05656007211244,0.720362733180713,1.18497584439845,0.420758352677676,1.12197733425064,1.02612726011918,0.650535402071973,0.675785003773349,1.14675184872521,0.755499654876399,0.527547495100715,0.103329304789304,0.420073509710735,0.996589913299996,1.4105306193485,0.44651778664685,0.845792381873792,0.746388604330854,0.302530616575123,1.07074192272634,0.213482639280926,0.390925086580165,0.300318026513405,4.59143855402013,1.67677664936711,1.5676683983335,1.06687137516305,1.20439474831225,1.72968311992633,0.158665754242917
TH00608|TBL_comb47_HYPODRAFT_10001164,0.00296968054922041,0.00298616446021789,0.000624424626123292,0.178805286059612,0.0011972724199056,0.10655869997426,0.00163906270068803,0.0524521683311299,0.000564230855481265,0.00110564221275235,0.0523011583770961,0.102273393475952,1.14936007743029,0.306052282505227,1.69786213987779,0.0659398138295353,0.659930356671288,0.152429177115208,0.134911792145971,0.0338791237971932,0.0211149775402415,0.0365323775010113,0.046671182633546,0.0196947204283808,0.0923289103375127,0.0663814823084989,0.0203969960033578,0.289574476955898,0.099846348534776,0.13564312074116,0.054553657422678,0.0631272301304316,0.057023078747965,0.0474794605225647,0.118260720549923,0.0625167204418479,0.63237602609028,0.54139580443129,0.0801446363385741,0.0577513656133883,0.779622736990506,2.20590371897997,0.00295251807601953,1.22732836479551,0.896682424948929,0.135439054108758,1.46348373446083,0.0260559987897518,0.0956090083627815,0.00241259989325601,4.21076570529179,1.15896244142202,2.2899231562258,1.25335975110911,0.679993672586484,0.917596247376744,0.0800248229549578
TH00680|TBL_comb47_HYPODRAFT_10000113,0.00107461750389569,2.74511721918392e-11,4.74735701395402e-07,1.17812697120465e-06,0.000248736667668496,1.10930074959678e-12,7.00846818331677e-05,0.000629286941474333,3.86458805522497e-06,1.23657200256454e-11,0.000252472216327815,4.63355189297232e-06,1.13134699489277,0.479311312874302,8.77199115502168,0.679602581167451,1.16080866337183,22.9212798364918,16.0757334421894,4.34768043266323,9.82671026788605,4.48863480721129,5.82615846247429,1.14597098575732,17.0781912408391,12.4828100451296,6.16689809379861,0.0583236359155034,2.41514116538953,0.770086572303693,1.82793581001621,0.190742507932451,1.71882400391856,2.14227703266375,3.35484144519814,2.09735559731914,1.24852237213008,1.95677189631661,1.8266505371339,0.483162285775929,1.24070431338272,10.0234850861455,0.0679374992385397,5.83860859803376,2.68394338963111,2.5585075715509,3.7594927967959,0.0531558814473302,0.598642929908212,0.125123115020521,5.10798618397746,0.392632712520364,8.17148611295989,1.19431222690301,1.75628377822378,1.54057039974409,12.7873773880666
TH00941|TBL_comb47_HYPODRAFT_10000120,0.387771454616052,0.39478455059823,0.132226821666063,0.0884441792994396,0.139816809016485,0.19714025124226,0.188733341428692,0.17931128931942,0.113450741083488,0.0753884161771459,0.138144429508867,0.189673540100902,0.669564626611895,0.280286249942841,1.07193046293185,0.17922355547089,0.75771208528769,1.75337119471461,1.46608985366254,0.49594382299122,1.0001028734422,1.96226310551128,1.18149420848324,0.285358155636163,1.22442233851999,1.36505261499341,0.45803259324346,0.23576916997841,0.155460076028471,0.224472823265214,0.0707386096890105,0.135927346900594,0.382112441741588,0.126737667733324,0.238014414146798,0.154295772712618,0.936340155896898,0.3336562036347,0.376519960505375,0.186007375182478,0.828224907681905,1.00881175534698,0.120928522325248,0.38464242410372,0.387045351094971,0.0290897568197252,0.680315340569393,0.0835132937798911,0.115344392852035,0.0958214664750863,2.50594874769476,0.862563972837397,0.964910664641361,0.770889038235759,0.347017645823672,0.987054605766701,1.00723563957456
TH00944|TBL_comb47_HYPODRAFT_10000184,0.187790261783264,0.249811591980867,0.20186811973019,0.0495506813203017,0.0135598375674893,0.0287216461359729,0.114560372039376,0.143364230869986,0.0681910504533878,0.0382266652610369,0.031990840008871,0.0556137963016946,0.834599973496778,0.217268412745649,1.68827262560315,0.532280805581814,0.862947178627329,0.127604737074236,0.0428044806381856,0.0132150787410286,0.043335131654947,0.103723259264123,0.00973536440059038,0.00483233043037698,0.0513198814036333,0.0803204364555136,0.0251955794506009,0.659129884522095,0.575006604287265,0.648638080459208,0.229139671872414,0.768431838672129,0.994549616177745,0.522492020353749,0.5290620601669,0.520820263099241,1.05756862204195,0.462962704726009,0.0131886671171702,0.254420232586448,0.9220056900907,1.31374243643414,0.47380235517872,0.457767247278022,0.60139131339068,0.218884092604556,0.720796669880094,0.489789613612839,0.296088555862094,0.35226369686613,3.02378123044713,0.933250538345503,1.37509088072432,0.960653516100122,1.12956603028763,1.26342647365949,0.0932780916481984
TH00945|TBL_comb47_HYPODRAFT_10000802,2.13116508339869,1.80243292174887,0.815394960873771,0.69313546633313,0.915296441123054,0.890220910859875,0.886221979601993,0.726657649760928,0.293322167047099,0.34430383602011,0.708168199449837,0.476539616950567,1.16903453304388,0.432363833343466,2.00082934352195,0.551729961760494,1.41826677315289,0.338256120016043,0.28510648741332,0.0633548029747338,0.19963379865586,0.421094015322685,0.212507046017393,0.288402420615122,0.297429128832129,0.36859202786105,0.75249256297024,0.910275795596161,0.354775511110093,0.650927458522917,0.339087317734917,0.602301077365553,1.23457528216789,0.46928156672415,0.647055377993865,0.674104088351458,1.19848659155785,0.449268593644208,1.08520151671077,0.161912525938525,1.03665540248516,1.18791154655437,0.602285477830294,1.23084301361696,0.889515039387734,0.287934650726223,0.923336103003866,0.505210812325487,0.461940764841777,0.475612892928495,3.54119259272366,1.21620203710447,1.79623467404308,1.09959869570059,1.03522566717491,1.13076947393431,0.243739819452209
TH00953|TBL_comb47_HYPODRAFT_10000080,0.110294530318462,0.131818994418724,0.155375199914521,0.0703143367193962,0.0934048391229657,0.121934579316481,0.0363145648251996,0.137399230594422,0.0368593071964832,0.0219396255407767,0.0549462547209699,0.00966945009527924,1.30571527962898,0.51679372654111,2.99030314746272,0.31502193565493,1.46895906772353,1.82592622658397,0.728450059192228,0.349009389747517,1.05840750148174,0.587582848245021,0.794750913684984,0.30555457751348,1.39465425665701,0.64067726862023,0.537310024073468,0.220497033178295,0.280851713400762,0.449238753517426,0.168101274351846,0.276515015451448,0.202432938259076,0.61320018956621,0.45590329789442,0.372792224319294,1.27384686000859,0.558389184294041,0.0241127783627919,0.187696872053934,1.31450761703066,2.82756385658828,0.215908437807158,1.13489958208887,1.13762365699479,0.0550093799047564,1.56520978930219,0.0374576218814621,0.210046490469829,0.112553843297905,5.81540603110158,2.28272409753069,3.21855995056658,1.44301557895863,5.46797309652902e-14,1.04451609390092,1.12815764926376
TH01070|TBL_comb47_HYPODRAFT_10000344,0.00706345095893616,0.00338757352253937,0.01099041364772,0.0101333613262519,0.00637225209563335,0.00875360000055539,0.0116219011348033,0.0162854005559633,0.0183476727732571,0.0141493000004264,0.0173041083165961,0.00817345639693474,0.438775925061377,0.0955232902793346,1.99815537979118,0.532056561654053,0.278633180473232,18.7483114272958,12.9121059376656,3.76157488327848,7.83157145724273,3.71176855795939,5.08550024329782,1.09002493195654,13.227253953566,10.0933566844486,6.12445981382755,0.0804415494044416,2.40045735635591,0.506545474879693,0.955843531477384,0.159754758142223,1.19625717891032,2.48714001441532,3.21212838477201,2.03114390997307,0.40056476615947,0.501676414240465,1.39711396899057,0.182427109281291,0.251623156948891,2.68704168069835,0.0359782094858464,1.47671907409245,0.587196089738555,1.25369279812045,0.903956674878916,0.119098862661921,0.158969975125366,0.0405587563399106,1.19579827692711,0.111104807364984,2.09036643970352,0.290292845771351,0.495826613312726,0.34264438622915,9.73028974745116
TH01071|TBL_comb47_HYPODRAFT_10000122,6.394580078125e-07,0,0.000532724938964844,0.000698256486816406,3.5785888671875e-07,0,0.012025,0,0,0.0097200474609375,1.31181884765625e-06,0.0275029244897461,0.800666427490234,0.329854591552734,6.69648220458984,0.72090240234375,1.09881855859375,28.2943774414062,20.2500280029297,5.40017150878906,10.793553527832,5.56301507080078,6.81636231689453,1.37221663818359,20.1594417236328,15.0244550292969,9.25774209472656,0.153786840942383,2.61107800537109,0.610428277587891,1.69428100097656,0.121635233447266,2.07671256835938,2.52597723876953,3.66090187988281,2.42709521972656,1.12261772460937,1.61759209228516,2.11583179199219,0.294497393310547,0.953193825195312,8.41660868164062,0.0896042181640625,4.30162173339844,1.97036645019531,2.11658202392578,3.02214465332031,0.0943957705566406,0.231248481445313,0.108769772485352,3.60491378662109,0.411903136230469,6.79676213134766,0.812383845703125,1.32299638427734,0.836254991943359,16.3533479492188
TH01225|TBL_comb47_HYPODRAFT_10000028,0.175405837109375,0.117246321362305,0.175244709570313,0.157274959936523,0.0479795039160156,0.00447823013916016,0.00305162905639648,8.6817001953125e-05,0.0142927472314453,0.0362909255102539,0.048217135769043,0.020903316907959,4.57360893432617,2.67897208007813,6.20631263549805,7.23245985229492,4.71724779663086,1.07632197705078,1.08000101928711,0.381748290893555,1.02195768151855,2.08186032714844,0.685756001953125,0.484292502685547,0.940681325317383,1.18718008789063,0.221731717773438,6.11200255249023,6.23626864868164,9.35941151489258,3.5391999597168,5.33507256225586,8.95757762695312,8.27031032592773,5.24768322021484,6.07608692382813,10.4078408569336,0.927955786254883,0.0243633907470703,5.95004916503906,5.26104841918945,3.92690324829102,25.0006850952148,3.8767053112793,4.06751513671875,2.19367631347656,3.37793395629883,4.83307356811523,13.765759765625,8.22523185668945,17.0421880126953,12.3091193603516,6.37496817871094,5.28361187011719,1.06847209484863,7.55982712280273,0.86419398815918
TH01379|TBL_comb47_HYPODRAFT_10000082,0.19868790352201,0.203160851513657,0.0148066941558178,0.0807001505389176,0.143233286723688,0.143320072033323,0.159249509542963,0.085657207812218,0.0575822064075277,0.15731228672494,0.107710758613874,0.0393682654248495,2.57420353752029,0.543630639538192,5.04584312996428,3.26887924236249,4.85360173411095,6.31295747362365,1.95184287295793,0.596894803020938,3.28341079522708,0.739657862883388,3.06195965876045,1.14056654172571,3.41047717076466,0.880891844386879,1.97591180782255,0.836077972431692,3.9801807717414,4.93373789472927,2.31409681742357,2.2896858992298,2.23164204218009,5.69486474326484,9.09818973916662,3.82792842318825,2.36641067141146,1.67084698965638,1.11451757343391,2.18017138836375,2.28937547441196,5.59984169916695,0.908233473860331,2.8620315154282,1.87228480012592,1.50414111593205,2.74634131907556,0.168590096683059,1.12627860856311,1.31522394334959,8.61533932831439,3.22472380396308,5.92737893890458,2.72976802417977,3.41307016568257,2.58503028204828,3.31419667154409
TH01469|TBL_comb47_HYPODRAFT_10001726,0.148675163305664,0.15916936159668,0.0681711600585937,0.0982103915527344,0.109930018481445,0.20728264440918,0.073133209375,0.0932779863525391,0.0421889060180664,0.0916325762329102,0.0535400987426758,0.059876476574707,0.989193799072266,0.382545875366211,2.87958165161133,1.70285099853516,1.76712300610352,5.55696221557617,1.46812441552734,0.440678618774414,2.51037005004883,0.570718216918945,2.37340751342773,1.29073145727539,2.82663774169922,0.725196357299805,1.84717591186523,0.501515671508789,2.1844430090332,2.35255353149414,0.963773546630859,0.790841828857422,1.39300810424805,3.64315017211914,3.89325697265625,2.2170808605957,0.7634721640625,1.14359697265625,0.910655695800781,1.03546818579102,0.732800367919922,2.73744250512695,0.540929016235352,1.50164748339844,0.904825631103516,0.726103060791016,1.64747865356445,0.0672682943725586,0.517756813720703,0.416794940307617,4.05697357910156,1.66914976269531,3.31630814086914,1.52292243139648,2.02462799194336,1.01252109594727,2.6028487487793
TH01542|TBL_comb47_HYPODRAFT_10000033,0.0663045872837992,0.0823742914687127,0.356830488545867,0.566925452513886,0.667196945010218,0.291060521679496,1.14428085843052,1.21281730313078,0.677085605473526,0.764587193892458,1.84231718625494,2.06294662035043,0.683490976547568,0.144103291116704,1.04371508125093,1.97372575816847,0.408611045710705,11.3867654021796,13.3374550433526,3.7160737012742,10.1990339594573,8.74417823976365,7.74377539535941,2.10558220500386,12.5509780108119,10.4627276603814,5.81891014415309,0.57468902608454,4.49510273915445,2.15475779153514,2.21353816929855,3.93225969403019,3.08480264492638,3.13379485342148,4.88798183481651,5.23298379958268,1.0393776940879,0.178973664680335,0.736289983476507,2.17800468821207,0.385289655481958,1.0883897910469,2.29140478084215,0.802718562670393,0.630984287905437,1.0541565218198,0.342305489022962,0.742038552451101,3.11907285058737,1.33311041820051,0.516435588496445,0.275712074752484,1.24327426189149,0.293218402735609,0.0723529617048754,0.429341851898952,7.15766415801689
