,X6.7.2007,X6.13.2007,X6.27.2007,X7.2.2007,X7.12.2007,X7.25.2007,X7.31.2007,X8.9.2007,X8.20.2007,X8.27.2007,X9.17.2007,X10.1.2007,X10.16.2007,X11.5.2007,X11.14.2007,X4.30.2008,X5.22.2008,X5.29.2008,X6.13.2008,X6.24.2008,X7.1.2008,X7.8.2008,X7.15.2008,X7.22.2008,X7.29.2008,X8.5.2008,X8.12.2008,X8.19.2008,X8.25.2008,X9.9.2008,X9.20.2008,X10.4.2008,X10.23.2008,X5.29.2009,X6.3.2009,X6.8.2009,X6.23.2009,X6.29.2009,X7.7.2009,X7.13.2009,X7.21.2009,X7.27.2009,X8.3.2009,X8.11.2009,X8.18.2009
TE00730|TBL_comb48_EPIDRAFT_1000060,0.003205934375,0.0042837803125,0.0431721853125,0.0373443546875,0.0081971078125,0.0286233828125,4.1367796875,53.274509375,9.40816765625,1.4474696875,0.55409271875,0.1230268453125,0.308349171875,0.033545709375,0.02713333125,0.01036228125,0.087858775,0.0001995509375,0.00070141109375,0.00167955203125,0.00069022453125,0,0.0910087078125,0.00020737,268.775921875,15.565315625,8.07529515625,9.9766646875,11.411346875,5.9895425,2.18624984375,1.68024265625,0.21709625,0.005989955,0.000161596875,4.513765625e-05,0.00025081859375,0.0068326365625,0.00137926734375,0.00496275578125,6.253921875e-05,0.033575084375,0.0089979221875,0.012945271875,0.023485219375
TE00755|TBL_comb48_EPIDRAFT_1000083,1.67864044772326,0.0249275500991609,0.553110110677648,0.133976829132936,3.69395344454263,2.26211512389077,1.5736139825124,1.16304513406958,1.1889961135609,3.08772359764353,0.128945591655511,0.231542725516393,0.535416402746431,0.429270031186503,0.625776591080503,8.47687003195137e-05,0.157033601641057,0.00286733137787788,1.96721854051128,2.82055998092986,2.0376682727015,1.88724023410441,3.79661468188483,0.295118056100171,178.198191062313,21.2853730679656,3.53861032752051,9.63613031395033,13.7156084330612,3.22966774864713,1.46496875484256,0.610720111553135,2.90683512609294,12.4131841503632,10.2322403530398,0.106250022314061,2.93951786796863,2.17985524492356,1.04697243993286,0.308732449816091,6.24758449100652,1.056124777194,4.24766788559569,2.594925051905,2.83194018485722
TE00788|TBL_comb48_EPIDRAFT_1000823,1.34823611448684,0.856130703764072,4.15492658285876,10.5087028751546,5.88241189915321,0.491862669378742,0.814704622729607,2.36692100875059,1.20751597447428,1.37905283912815,1.44650896960834,3.58048265685606,5.44113148041365,15.670022360403,33.2275155820982,1.59893469061636,0.225149165275697,0.143148124271461,2.47555352187662,5.28446226702014,6.34467915747941,0.750580433055759,7.16071904448679,0.139689899873321,7.91558659159516,1.11442580720226,0.91167655024771,4.53442742645227,9.04782311011663,3.3819107120657,3.44543424340146,0.986784022322921,10.9011566996789,1.38977260606654,1.79760098017074,0.19701718139195,1.64105275358952,1.31909676475451,0.32928112142676,2.69455052254382,5.79633466633648,0.918392076623449,1.34136547236682,2.5107560848959,3.53877831240052
TE00911|TBL_comb48_EPIDRAFT_1000041,0.388434961837357,0.00767314591676978,8.71184037365811e-05,0.0112690304520904,0.985322985300558,0.200659426689259,0.304298720440892,0.669012141883974,3.91742009693798,9.96850122473249,5.29421606929875,0.00547039269193605,6.92146499341315,2.31087996190285,0.931577632350468,0.0573406910539164,0.469108372330935,8.56460570080405e-07,0.570529040066861,2.42263060157508,2.38999653211886,0.13170078961422,6.46855981610114,0.295876015270696,3.426811503803,0.206218777322319,0.963724116011359,5.64430492749426,14.3597286141285,8.70583313932221,9.51449247834378,3.9185347258839,3.22041060428408,1.20230808466921,0.43637013362427,0.0776604926465358,0.931562447011291,1.25289465024714,9.95206926251997e-09,0.978431408390209,1.57064156364178,9.54886948789651,16.649243095597,19.6944040871716,19.5615314222113
TE00913|TBL_comb48_EPIDRAFT_1000061,5.04835583691306,4.58159629534044,8.60193527638243,12.4724963612401,10.6969144855294,2.09334509557463,2.01446916357724,3.01438107169525,2.9843320793617,3.44338820996585,5.00055545030031,2.06601035377439,2.35848688651048,2.40501798358541,7.35781582029023,0.898541745801585,0.0846936221231706,0.0106423501535711,3.62774362674267,4.90785688725507,4.05176879338797,0.9194889425377,4.95528095793402,0.237535703292934,16.2103312405138,3.27117921197119,1.2117204001163,2.33282737455741,3.83184835412912,2.6331949507665,2.1726584857363,5.12741308402605,26.6409570459105,1.76573564152027,3.20146113598435,0.350108807682914,2.7384671981693,4.31886137038033,4.00652082005809,4.46919560016389,0.951515656405341,0.906713018199472,2.29921367201449,3.20539649791929,5.48736936222821
TE00938|TBL_comb48_EPIDRAFT_1000844,2.55921187120415,3.73250239198706,24.0309615569412,10.9451388593488,8.6385093492824,0.961826478618758,0.992871098689365,5.5877076521107,4.46352617827281,1.32090752568626,1.36441630068215,2.27235933445384,1.14578709644061,1.91182863160306,7.20382597879275,0.610913387133672,0.144351119429794,0.016722435739906,1.12700318117773,4.32563069316346,3.91245821023868,0.405167617446691,2.62033930075331,0.0213515054323127,9.69987996351844,3.33537161549501,2.07670932332569,4.30140053705401,5.57023145204565,2.48479781014187,1.95755489363506,1.2474446751779,10.7276650380207,0.944106264614129,2.06380776992115,0.0576424331505602,2.610972977522,2.93183692953623,9.78894559186336,4.6683599655898,1.42572200936071,0.187500652009576,1.31184985429739,2.63284216227872,3.99101919296086
TE01149|TBL_comb48_EPIDRAFT_1000226,0.875450636414101,0.0916884867300594,0.493425548150607,0.484710682926003,4.06679593084591,0.167423076712143,0.0586405963360279,0.14521969446757,0.153383155855222,0.487530297871851,1.86176954230172,0.18002895558621,7.70960007804617,18.0334873029718,91.6487815480754,3.87380979191788,0.512977429401582,0.060213,0.516049667713259,0.651195885419495,0.738874996334193,0.00196521406423338,1.09099906996467,8.50900824109168e-05,3.7150992295976,0.9317214866107,0.175070061393677,1.37074763479971,1.55121774401531,1.67070657728084,0.614081503138257,11.2701841076354,29.469790898923,1.12187267827433,1.60437181114118,0.0383647447848854,0.564324551464102,0.547730657687727,0.603798891076409,0.34693491720918,0.636041599909908,0.384344286544965,0.792668467449881,0.737874410008952,0.950274871146246
TE01196|TBL_comb48_EPIDRAFT_1000299,1.90166343368754,1.88111672844603,5.29360521849822,8.02299498365677,7.85332467715887,0.331913549897744,0.32026316806509,4.39787268908418,3.67379204342359,4.21319408660963,2.75366056054168,0.540198577795212,1.96061034703299,6.18012764699255,15.6782953361001,1.4744690393707,0.363077972934479,0.0103739201255517,1.55868982572305,2.06597183653671,5.19189035463444,0.531093748403604,5.99040297937077,0.234378554512935,23.131200053679,5.93801597159374,1.34914854567257,3.16021107124154,8.99597697124511,4.04727828056375,3.17312536520156,2.31835666777964,13.9637396241339,0.471442301420175,1.36423756668301,0.0129477861164674,3.1676339294962,3.30024818801116,3.25858560356763,1.65649915719055,0.127966901888399,0.0237716287737,0.208812575244226,0.329385343776726,0.383002020484919
TE01295|TBL_comb48_EPIDRAFT_1000792,0.308145675394712,1.96970608795002,8.05888936597825,8.81111574980779,3.12159700332539,0.667231441608395,1.00809460643656,1.88536053920867,2.06077294564623,5.88043630875816,4.26329779725499,0.409069121998872,2.90434007406192,3.25334489898814,1.47160869168911,0.000380716557749317,0.0551065032560313,2.80003185570262e-07,0.182688536682687,6.0070707141479,3.19167545188146,0.188447545743662,1.62529170688729,0.0677916402382011,8.1321972804886,2.40274729637549,0.501150613952482,1.02415139091149,1.81089429158167,1.45015729772667,2.895720591809,1.91104415445078,11.0483026787181,9.81814831265711,8.0506942234297,0.502894192506022,7.78075051214283,4.6878791075135,9.30584850334114,8.54957323743185,0.225600913271574,0.385748923016797,0.461450100614748,1.52234011700431,2.09953261097006
TE01301|TBL_comb48_EPIDRAFT_1000011,0.048102334554469,0.715607329754268,30.2216485983514,42.3744028069399,19.5290705379993,1.69329179106633,0.366633009001606,11.9030787566079,0.410764256689552,0.155925563445033,6.36083829654255,1.04263300113696,2.12417076466869,0.759458139341618,0.269027741481098,3.80026433155925e-09,0.00427840962870254,2.03719668836442e-09,0.00120991517536539,5.83231335649184,4.13889005357471,0.0398325433270653,1.19494090866396,0.096081946739318,7.92808748417724,2.9470368372767,0.167101910566842,0.427269711000324,1.63609219959203,0.59570945804279,1.49502824827647,2.37127795752447,0.151787129108811,1.65403670774e-07,2.78646897222737e-20,5.52884521484375e-06,0.365808783223072,5.87384437205011,5.42246605121637,4.06915623630184,0.122896409752096,0.184859937247287,0.112549013754913,1.51935036950168,1.17928385247448
TE01588|TBL_comb48_EPIDRAFT_1000370,0.833231112451385,3.51255044205364,12.8674998970252,12.9529267336922,7.78192907431515,0.747154523098203,1.02572957770613,2.60673488617623,2.43473855222956,4.22406364200451,0.521411879552664,0.0477714049425763,0.636455512102516,1.34649723536758,0.732606633878359,0.0639034359442731,0.00424024799072577,9.65208073466783e-15,0.10630969042028,4.33164284649565,1.94593103385018,0.218803635630067,1.3626346472232,0.226695530410503,8.10591784238354,2.86638232606687,1.24671283769372,2.21103424785467,4.45444848737348,2.8746974833026,3.96731476339137,0.99887342268583,3.91378360151192,5.41334764204645,7.21366337083325,0.414689736057536,3.44739302569193,3.43888279812668,4.24296511669144,11.0147111872078,0.878247783306297,0.347315549379448,0.81210988017956,1.69825325918853,2.16451697864043
TE01800|TBL_comb48_EPIDRAFT_1000052,0.394351000462686,0.358748693295948,2.50040371678602,2.7728478109988,9.81091737468967,2.52349992923889,4.26740535627615,10.2800532053556,2.23534459745514,4.06918984308769,4.63834136759235,0.316848988130835,4.04811601767792,3.26609878692178,1.53811318014636,0.0112595743803733,0.099453308697564,9.75129236364463e-09,0.272668859614514,2.02694740247518,1.38397274290649,0.206218468607506,2.77988777636017,0.0844259802799072,16.4468459964782,3.78182535322347,1.05227776798425,1.95363493612459,2.82190642800914,2.77563420436479,2.73849937915422,2.54208817219416,3.31233116831769,7.8358917884869,8.20114041493274,0.327885149510714,0.288403234440015,1.77088327406976,2.22177264556315,2.05948892388912,0.0247671878648494,0.152606560460187,1.08948825887576,0.869325993694613,1.40785697849974
TE02057|TBL_comb48_EPIDRAFT_1000356,0.0845686733422583,0.793797456125116,16.5083788752308,11.4925451386108,3.06596387597293,0.314849529641524,0.663154851955684,0.489485811137461,0.496850166444551,0.927714837073778,0.6125087079029,0.0276537005844888,2.08424537903818,2.37433382921807,1.85346836154927,0.00693522737297158,0.0422870314417055,1.82154662890274e-13,0.499739663522659,5.01338719437615,4.73844542024771,0.211731926513659,1.62790152844396,0.0364227940710771,3.98966802838155,0.858161116141026,0.191506598349123,0.629888963400293,0.954608132858515,0.45999000381185,0.334935869559783,0.0739956667075814,0.204894370339407,9.45702794087623,4.96282506516517,0.152275534526328,2.39854236869323,4.33593326870729,0.00700306555180847,7.88110759753732,3.29565320099662,1.26700834857268,0.775706587995394,0.456033666244314,0.458921151794852
TE02093|TBL_comb48_EPIDRAFT_1000098,0.143253914435602,0.0116156561957988,0.0167466350231762,0.00305403880201352,0.0293238652334395,0.0208107048225565,0.00183700843693623,0.00591349543824125,0.449010074421036,0.259696842737882,0.422308335700605,0.0194452927801133,0.285695492396524,1.86388764408475,9.55360649055482,1.38972413188175,1.27831975204654,0.305721342191033,2.46381230786944,3.16346061908427,2.6239527847456,0.12534338506967,3.26660991952308,0.222225352147141,1.61820162887052,0.201172594098878,0.559266037742549,2.48545203418499,4.32591346227225,1.80764545782919,1.19649065722022,0.497215001358739,4.11289227012629,2.76603767822882,1.50977161471875,5.18843162924654e-07,1.3577943697985,0.381796384970535,0.00219714195162255,0.451083974619265,0.549280146487947,0.719018742103024,1.59705360504321,1.9992333646284,0.949311580187558
TE02094|TBL_comb48_EPIDRAFT_1000008,0.260157808754959,0.0465115702076317,0.0997068144653618,0.11154123025961,0.169210332038677,0.083616755509727,0.00570640947530525,0.0662073562786639,0.396918939734556,0.485916532747659,0.199990787505369,0.00936132439813673,0.244436968661716,2.1870432864425,14.9950932236911,1.13851915882302,0.243044305177461,0.000133727272128714,2.00129401766677,2.75752382870792,1.98181463004922,0.214684028065971,4.80364468397758,0.0624319598067672,2.17511113868451,0.251709202485396,0.628431333882677,3.01258111590836,7.38336427269064,3.32151632217929,2.0692941585899,0.97138038253266,7.53938741217511,0.819914391727265,0.591922400803834,0.00535371355816602,0.344996438684938,0.137182906998524,0.0383980132168496,0.0971495098766324,0.223034698177009,0.235387245699375,0.260868537177055,0.521411463972588,0.28903545649095
TE02167|TBL_comb48_EPIDRAFT_1000160,1.13233831643446,0.0086417535753551,0.246588988908204,0.300908499181042,1.74400246113015,0.308032361354113,0.144385837092041,0.6226493277802,5.54254099995492,6.14393192761266,6.8388167840453,0.0522709542690322,8.37571797704213,11.2000971713242,48.1209575492022,0.950481710577671,0.669422810525343,0.000362847187858023,0.475423122505047,2.47253051874241,2.00551408627837,0.0920798523044043,4.2225461279491,0.0519144366558391,1.62891141359917,0.0908864532531255,0.389699391537056,2.37178060746773,4.72894172928084,1.75406346785529,2.05662330888435,1.37063024620791,5.14480374365632,1.22728696478562,0.619508628304926,0.00186611931593732,0.16430448449394,0.337591250687265,0.00255885604054097,0.226812782682653,0.0705160647368767,0.388909491731852,0.49425905166718,1.42928772071783,0.778684941193597
TE02215|TBL_comb48_EPIDRAFT_1000053,0.0423996003625393,0.0179854502427578,0.0165552119984627,0.0576130958651066,0.176809644408226,0.0297936625081539,0.0683821569559097,0.0447656189587116,0.188985157331705,0.0927264311776638,0.0400193033859014,0.000967181992015839,0.0158707575192928,7.47736130166054e-05,0.000266450408520699,0.000256433851354122,0.00114267497551441,0.000653091454997063,4.48249698734283e-05,0.0145511626822472,0.0368585641074657,0.00293639817883968,0.0100798644688606,0.00166272993413448,0.758620629208088,0.53146688134861,0.254247779381275,1.26332506123884,0.986530369719076,0.240976142223167,0.3958681924119,0.280238759867859,0.440349576706171,8.03366889653206,22.1698731581211,0.676572904056549,0.480766098185062,0.278150500298309,9.64880169153213e-06,0.375268216785717,0.368279283657503,0.0377184883805513,0.368756917853642,0.309424526525688,0.863413708748984
TE02365|TBL_comb48_EPIDRAFT_1000002,1.516349375,0.15163325,0.195843875,0.1808685,0.44301925,0.1265426875,0.10649358125,0.168537375,0.5663436875,1.33122875,0.4666131875,0.231380625,1.14276875,2.3422375,3.44498625,0.8421518125,5.21781375,0.0183851575,5.00478875,3.109648125,3.06593125,0.496585,2.218429375,0.06796075,5.472745,0.7483466875,0.5013175,1.48309125,3.256863125,1.19687625,1.924895,0.8096265,10.0634325,26.80925,20.40713125,0.808867625,5.271000625,2.2771475,0.009532345,3.545103125,4.704655,2.5968525,6.208116875,9.289318125,7.14246
TE02366|TBL_comb48_EPIDRAFT_1000007,0.0972119372467041,0.111738654317627,10.8094326359558,3.96249912252808,4.74452473144531,0.591429194915772,0.19191561159668,0.527891022644043,0.232699288494873,0.390372630459595,0.0733727618255615,0.03211149921875,0.0455656557678223,0.0399017373388672,0.000162406707763672,9.12510813903809e-05,0.00801961476135254,1.10223556518555e-06,7.36929779052734e-06,0.00498900678710937,0.00891238467712402,0.000443315836791992,0.905181826873779,0.232843384033203,26.1142311355591,3.0849991394043,0.861106238372803,0.250126327557373,0.104537500192871,0.0695672836135864,0.038347136126709,1.25265879458618,0.0492080864318848,0.400087865234375,0.0563456120111084,7.67920852661133e-05,0.000682000726318359,0.195176222900391,0.000142799472045898,0.295190719549561,0.000495283662414551,0.140228413119507,0.113875495050049,0.792692803741455,0.382398481506348
TE02443|TBL_comb48_EPIDRAFT_1000172,0.0445865365978716,0.0569456823045739,0.478898269810695,0.410522269826972,0.714447335375608,0.974266584677854,2.01133134934534,2.18920609776146,4.50084717544984,7.36112956580475,0.0666727973715024,1.29853792485843e-09,1.59307697115172e-07,0.0150550056311566,0.0114348384435795,0.000500929305338533,0.029858473075368,0.177940866909292,0.000269916646934349,0.196868539996018,0.0234224760128343,0.152891831788682,0.314934104073514,0.0318931248187329,7.72229940169533,3.16342060035099,3.68700215489784,4.07249350289557,6.99502539681336,3.97290336879803,5.95511814101153,6.08912894605651,0.142770436056418,6.9516658218463,2.79616311089533,0.535715212395165,0.922060320580571,0.216807063933526,0.0209935866772855,0.0676990203795436,0.657352114696627,0.186470591384896,0.530116011627415,0.556425598022486,0.357376143752177
TE02493|TBL_comb48_EPIDRAFT_1000015,0.24233098419241,0.00319651028832711,0.00246740390354122,0.000716663556683885,1.43366913548932,0.412477990064628,0.361084198918783,2.19112993223006,3.65571530175485,1.45391175586812,4.66221405286524,0.00726463013085224,2.9372074017237,0.245067356232121,0.256713632978808,0.0318617082325353,0.118075025232775,0.00380190170427094,0.16624873140338,0.717221976431886,0.471631628013281,0.0199524931712499,1.71958599260832,0.0209511163179639,16.2793153337849,1.78596264153009,2.93235744972272,5.439565794865,14.474879964932,16.6116492240393,3.60135266962747,3.1105449903597,0.806235700002162,0.029198420278368,0.0023368837918633,1.72067089322529e-05,0.0782257220811282,0.0614774399330591,0.18456743693798,0.138949309465367,0.231481024186184,0.206543589954463,0.571987584311769,1.36696546772059,0.544270967611264
TE02668|TBL_comb48_EPIDRAFT_1000110,2.06374680293392e-10,0.0398482932282107,4.71939375990372,1.66332316828835,1.15878774737307,3.24470378111776,1.74777120442566,0.790007518515056,0.9367063533348,0.499675554753139,0.224048502493524,0.000214559688276387,0.140720383327915,0.0145382415938057,0.0036654320442549,3.60927094595543e-07,0.0624196370521942,1.47661538492439e-16,0.175038368089699,1.74125376093967,2.45480008867455,0.261525757025025,0.703021252104529,0.112725745951617,7.60845246018556,3.8650722879842,2.74062155229275,2.58144409726977,2.47057486479848,0.346300794706924,0.898809887729758,0.241181186013924,0.374698656944375,7.47381249490617,15.7061318210907,0.821890818611148,0.476607206631873,0.464593302300346,0.621810477066221,2.64462621125998,0.40479295709479,0.17962005385578,0.499949657544932,0.709922163048926,1.0969258295702
TE02739|TBL_comb48_EPIDRAFT_1001215,1.4463671686827e-10,5.36175838606802e-22,0.245674025945127,0.0328343226285582,0.0305766325526152,0.0202954158226576,0.00370653538757055,0.070819758524009,0.281020824692283,0.0665616926662556,0.0287630312655739,7.02164460648498e-31,0.000234219471776993,0.0025040352614895,1.35101941398811e-10,2.05352989726843e-14,0.00092408570768205,1.71403586552857e-32,2.89237858791986e-06,0.0248935782880076,0.0119422671015967,0.0180065000608784,0.00145561214715963,3.04946628515101e-10,0.528542132217613,0.428359354581305,0.633226721089775,0.92481829889609,0.915908188617388,0.387738731035174,0.439648841009767,0.103501728286396,0.350457038320593,6.98245427257511,13.6167179841499,0.52605970859344,0.195724847001298,0.174089375525424,1.55358696693013e-07,0.38918581085254,0.158189194595074,0.191439334652856,0.0752612605665068,0.251782257699047,0.588531097076805
TE02754|TBL_comb48_EPIDRAFT_1000031,0.279055067301459,0.448944695612956,1.21375589126935,0.849954672472341,0.837076987460735,0.109122455885641,0.166236298326402,0.897888068100251,1.53489071686234,2.11566844910994,2.52521295202938,0.313067452122992,4.75091450427575,8.40643620256778,4.85419446313026,0.118369008047164,0.285317906459312,0.00380970648106548,1.05513715500911,9.35149728181324,4.84161434566162,0.404148335348223,5.65652678135563,0.118586235952199,4.55558785062054,0.416785682545253,1.56220000796494,3.69556303007644,4.53766071691817,2.4108140597243,2.66356843355865,1.87431988142083,3.92919820951064,4.94540435036657,1.25485277058117,0.0427185988566375,1.72733693314878,1.4948358258399,0.354136215111569,0.596331468936274,1.414038687961,1.33768423029671,2.205643374218,2.90551297804524,2.09215541956958
