index1	index2	LSA	lag	p.valueBound
TH00111|TBL_comb47_HYPODRAFT_10000043	TH03520|TBL_comb47_HYPODRAFT_10000098	0.750074	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00341|TBL_comb47_HYPODRAFT_10003313	0.925716	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00412|TBL_comb47_HYPODRAFT_10006432	0.867108	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00606|TBL_comb47_HYPODRAFT_10007948	0.886576	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00608|TBL_comb47_HYPODRAFT_10001164	0.889946	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00944|TBL_comb47_HYPODRAFT_10000184	0.881859	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00945|TBL_comb47_HYPODRAFT_10000802	0.768363	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00953|TBL_comb47_HYPODRAFT_10000080	0.839299	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH02905|TBL_comb47_HYPODRAFT_10000255	0.85314	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03061|TBL_comb47_HYPODRAFT_10000342	0.885353	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03063|TBL_comb47_HYPODRAFT_10000837	0.817018	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03330|TBL_comb47_HYPODRAFT_10001661	0.750723	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH04645|TBL_comb47_HYPODRAFT_10000476	0.860912	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH06066|TBL_comb47_HYPODRAFT_10000746	0.915741	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH10592|TBL_comb47_HYPODRAFT_10003815	0.779383	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH00945|TBL_comb47_HYPODRAFT_10014046	0.789672	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH02374|TBL_comb47_HYPODRAFT_10014410	0.852122	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH02692|TBL_comb47_HYPODRAFT_10000575	0.770785	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH02692|TBL_comb47_HYPODRAFT_10022265	0.762902	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH02692|TBL_comb47_HYPODRAFT_10028151	0.776943	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03061|TBL_comb47_HYPODRAFT_10009703	0.851289	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03063|TBL_comb47_HYPODRAFT_10030392	0.790537	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03063|TBL_comb47_HYPODRAFT_10041798	0.78279	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03063|TBL_comb47_HYPODRAFT_10042882	0.881907	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03353|TBL_comb47_HYPODRAFT_10013309	0.752179	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03353|TBL_comb47_HYPODRAFT_10015341	0.896985	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03353|TBL_comb47_HYPODRAFT_10027215	0.768534	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03353|TBL_comb47_HYPODRAFT_10027370	0.793462	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03353|TBL_comb47_HYPODRAFT_10043210	0.881876	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH03353|TBL_comb47_HYPODRAFT_10045036	0.90364	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH04645|TBL_comb47_HYPODRAFT_10045973	0.765296	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH04645|TBL_comb47_HYPODRAFT_10046669	0.780773	0	0
TH00238|TBL_comb47_HYPODRAFT_10000817	TH06196|TBL_comb47_HYPODRAFT_10050084	0.756201	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH04565|TBL_comb47_HYPODRAFT_10000410	0.780076	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH06275|TBL_comb47_HYPODRAFT_10013489	0.867925	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH02161|TBL_comb47_HYPODRAFT_10009335	0.779316	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH04166|TBL_comb47_HYPODRAFT_10006546	0.868424	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH04533|TBL_comb47_HYPODRAFT_10050211	0.781248	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH04565|TBL_comb47_HYPODRAFT_10009030	0.794217	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH04565|TBL_comb47_HYPODRAFT_10028384	0.771305	0	0
TH00254|TBL_comb47_HYPODRAFT_10000204	TH04565|TBL_comb47_HYPODRAFT_10029793	0.759558	0	0
